xdata,sine 1,sine 2,sine 3,sine 4
0.227,2.1885638331962465,1.668047375330617,0.9133142318329945,1.2250555028335826
0.228,2.190360354953183,1.668346676891297,0.912950490182297,1.2260297360885042
0.229,2.192155115269287,1.6686459723007758,0.912586906695406,1.2270037433137084
0.23,2.19394810696552,1.6689452615321174,0.9122234813568773,1.2279775235351884
0.231,2.1957393228699162,1.6692445445583852,0.9118602141512079,1.2289510757791637
0.232,2.1975287558176158,1.6695438213526443,0.9114971050628367,1.2299243990720825
0.233,2.199316398650889,1.6698430918879597,0.9111341540761438,1.2308974924406213
0.234,2.2011022442191663,1.6701423561373965,0.9107713611754515,1.2318703549116867
0.23500000000000001,2.2028862853790683,1.6704416140740215,0.9104087263450236,1.2328429855124168
0.23600000000000002,2.2046685149944327,1.670740865670901,0.9100462495690657,1.2338153832701806
0.23700000000000002,2.206448925936343,1.671040110901103,0.9096839308317253,1.2347875472125809
0.23800000000000002,2.208227511083159,1.671339349737695,0.9093217701170921,1.2357594763674533
0.23900000000000002,2.210004263320541,1.6716385821537454,0.9089597674091979,1.236731169762869
0.24,2.211779175541483,1.6719378081223235,0.9085979226920166,1.2377026264271347
0.241,2.2135522406463384,1.672237027616499,0.908236235949464,1.2386738453887935
0.242,2.21532345154285,1.6725362406093423,0.9078747071653988,1.2396448256766273
0.243,2.2170928011461752,1.6728354470739235,0.9075133363236216,1.2406155663196552
0.244,2.2188602823789187,1.6731346469833148,0.9071521234078759,1.2415860663471368
0.245,2.220625888171158,1.673433840310588,0.9067910684018473,1.242556324788572
0.246,2.222389611460472,1.6737330270288153,0.9064301712891644,1.243526340673703
0.247,2.2241514451919704,1.6740322071110705,0.9060694320533982,1.2444961130325134
0.248,2.2259113823183196,1.674331380530427,0.9057088506780627,1.245465640895231
0.249,2.2276694157997747,1.6746305472599594,0.9053484271466147,1.2464349232923284
0.25,2.229425538604203,1.6749297072727425,0.9049881614424539,1.247403959254523
0.251,2.2311797437071164,1.675228860541852,0.9046280535489227,1.2483727478127788
0.252,2.2329320240916966,1.675528007040364,0.9042681034493073,1.2493412879983077
0.253,2.234682372748824,1.6758271467413555,0.9039083111268363,1.2503095788425693
0.254,2.2364307826771066,1.676126279617904,0.9035486765646822,1.251277619377273
0.255,2.2381772468829073,1.6764254056430872,0.9031891997459601,1.2522454086343782
0.256,2.2399217583803717,1.676724524789984,0.902829880653729,1.2532129456460956
0.257,2.2416643101914553,1.6770236370316736,0.9024707192709913,1.2541802294448887
0.258,2.2434048953459538,1.677322742341236,0.9021117155806928,1.2551472590634734
0.259,2.245143506881529,1.6776218406917516,0.9017528695657231,1.2561140335348204
0.26,2.246880137843737,1.6779209320563016,0.901394181208915,1.257080551892155
0.261,2.2486147812860557,1.6782200164079677,0.9010356504930458,1.2580468131689595
0.262,2.250347430269914,1.6785190937198324,0.9006772774008361,1.259012816398972
0.263,2.2520780778647187,1.6788181639649788,0.9003190619149506,1.2599785606161897
0.264,2.2538067171478815,1.6791172271164905,0.899961004017998,1.2609440448548688
0.265,2.255533341204847,1.6794162831474517,0.8996031036925309,1.2619092681495245
0.266,2.257257943129122,1.6797153320309475,0.8992453609210465,1.2628742295349338
0.267,2.2589805160223007,1.6800143737400635,0.8988877756859857,1.2638389280461357
0.268,2.260701052994094,1.6803134082478859,0.8985303479697339,1.2648033627184314
0.269,2.2624195471623563,1.6806124355275016,0.8981730777546209,1.2657675325873865
0.27,2.264135991653113,1.6809114555519982,0.8978159650229209,1.2667314366888311
0.271,2.2658503796005887,1.6812104682944637,0.897459009756853,1.2676950740588613
0.272,2.267562704147234,1.6815094737279872,0.8971022119385801,1.2686584437338397
0.273,2.2692729584437528,1.6818084718256583,0.8967455715502105,1.269621544750397
0.274,2.27098113564913,1.6821074625605668,0.896389088573797,1.2705843761454316
0.275,2.272687228930659,1.6824064459058037,0.8960327629913369,1.271546936956113
0.276,2.27439123146397,1.6827054218344606,0.8956765947847732,1.2725092262198798
0.277,2.2760931364330537,1.6830043903196297,0.8953205839359931,1.273471242974443
0.278,2.277792937030293,1.6833033513344036,0.8949647304268292,1.2744329862577863
0.279,2.279490626456488,1.683602304851876,0.8946090342390591,1.2753944551081662
0.28,2.281186197920883,1.683901250845141,0.894253495354406,1.2763556485641137
0.281,2.2828796446411954,1.6842001892872933,0.8938981137545378,1.2773165656644359
0.28200000000000003,2.2845709598436392,1.6844991201514288,0.893542889421068,1.2782772054482154
0.28300000000000003,2.286260136762956,1.6847980434106435,0.8931878223355556,1.2792375669548126
0.28400000000000003,2.2879471686424413,1.6850969590380345,0.8928329124795051,1.2801976492238663
0.28500000000000003,2.2896320487339694,1.685395867006699,0.8924781598343667,1.2811574512952941
0.28600000000000003,2.2913147702980217,1.6856947672897356,0.892123564381536,1.282116972209294
0.28700000000000003,2.2929953266037146,1.6859936598602432,0.8917691261023541,1.2830762110063452
0.28800000000000003,2.294673710928825,1.6862925446913215,0.8914148449781087,1.2840351667272087
0.289,2.2963499165598185,1.686591421756071,0.8910607209900329,1.2849938384129294
0.29,2.2980239367918736,1.6868902910275925,0.8907067541193056,1.2859522251048356
0.291,2.2996957649289125,1.6871891524789877,0.8903529443470518,1.2869103258445402
0.292,2.3013653942836245,1.6874880060833592,0.8899992916543431,1.287868139673943
0.293,2.3030328181774946,1.6877868518138106,0.8896457960221966,1.2888256656352302
0.294,2.304698029940829,1.688085689643445,0.8892924574315761,1.2897829027708758
0.295,2.3063610229127836,1.6883845195453675,0.8889392758633916,1.2907398501236427
0.296,2.3080217904413884,1.6886833414926834,0.8885862512984994,1.2916965067365838
0.297,2.3096803258835754,1.6889821554584987,0.8882333837177027,1.2926528716530425
0.298,2.311336622605205,1.6892809614159199,0.8878806731017507,1.2936089439166538
0.299,2.312990673981093,1.6895797593380546,0.8875281194313395,1.2945647225713457
0.3,2.3146424733950353,1.689878549198011,0.8871757226871119,1.2955202066613396
0.301,2.316292014239837,1.6901773309688983,0.8868234828496575,1.2964753952311514
0.302,2.3179392899173368,1.6904761046238257,0.8864713998995128,1.2974302873255927
0.303,2.3195842938384343,1.6907748701359038,0.8861194738171612,1.2983848819897714
0.304,2.321227019423116,1.6910736274782434,0.8857677045830328,1.299339178269093
0.305,2.3228674601004813,1.6913723766239568,0.8854160921775054,1.3002931752092615
0.306,2.32450560930877,1.6916711175461565,0.8850646365809034,1.3012468718562797
0.307,2.326141460495388,1.6919698502179554,0.8847133377734987,1.302200267256451
0.308,2.327775007116932,1.6922685746124682,0.8843621957355104,1.3031533604563803
0.309,2.3294062426392173,1.6925672907028089,0.8840112104471053,1.3041061505029745
0.31,2.331035160537305,1.6928659984620937,0.883660381888397,1.3050586364434436
0.311,2.3326617542955255,1.6931646978634387,0.8833097100394471,1.3060108173253013
0.312,2.3342860174075053,1.693463388879961,0.882959194880265,1.3069626921963675
0.313,2.3359079433761947,1.6937620714847785,0.8826088363908072,1.307914260104767
0.314,2.3375275257138917,1.6940607456510093,0.8822586345509783,1.308865520098932
0.315,2.3391447579422695,1.6943594113517733,0.8819085893406308,1.3098164712276028
0.316,2.340759633592401,1.6946580685601902,0.8815587007395648,1.3107671125398281
0.317,2.3423721462047857,1.6949567172493811,0.8812089687275285,1.3117174430849667
0.318,2.343982289329375,1.6952553573924676,0.8808593932842185,1.3126674619126883
0.319,2.3455900565256,1.6955539889625717,0.8805099743892789,1.313617168072974
0.32,2.347195441362392,1.6958526119328172,0.8801607120223025,1.3145665606161177
0.321,2.3487984374182154,1.6961512262763274,0.8798116061628302,1.3155156385927271
0.322,2.350399038281087,1.6964498319662276,0.8794626567903511,1.316464401053724
0.323,2.3519972375486065,1.6967484289756427,0.8791138638843029,1.3174128470503466
0.324,2.3535930288279783,1.6970470172776992,0.8787652274240718,1.3183609756341483
0.325,2.3551864057360397,1.6973455968455244,0.8784167473889924,1.319308785857001
0.326,2.356777361899285,1.697644167652246,0.8780684237583483,1.3202562767710944
0.327,2.3583658909538916,1.6979427296709926,0.8777202565113712,1.3212034474289376
0.328,2.3599519865457457,1.6982412828748934,0.8773722456272423,1.3221502968833603
0.329,2.3615356423304665,1.6985398272370789,0.8770243910850911,1.323096824187513
0.33,2.363116851973434,1.69883836273068,0.8766766928639963,1.3240430283948683
0.331,2.364695609149811,1.6991368893288286,0.8763291509429857,1.3249889085592224
0.332,2.3662719075445704,1.6994354070046571,0.8759817653010359,1.3259344637346948
0.333,2.3678457408525215,1.6997339157312992,0.8756345359170729,1.3268796929757307
0.334,2.3694171027783333,1.7000324154818889,0.8752874627699717,1.327824595337101
0.335,2.3709859870365597,1.7003309062295613,0.8749405458385568,1.3287691698739033
0.336,2.372552387351666,1.700629387947452,0.8745937851016022,1.3297134156415629
0.337,2.3741162974580527,1.700927860608698,0.8742471805378311,1.3306573316958343
0.338,2.3756777111000824,1.7012263241864367,0.8739007321259162,1.3316009170928018
0.339,2.3772366220321013,1.7015247786538061,0.87355443984448,1.3325441708888797
0.34,2.3787930240184685,1.7018232239839457,0.8732083036720945,1.3334870921408144
0.341,2.380346910833578,1.702121660149995,0.8728623235872816,1.3344296799056847
0.342,2.381898276261885,1.702420087125095,0.8725164995685127,1.335371933240903
0.343,2.383447114097929,1.7027185048823874,0.8721708315942097,1.3363138512042163
0.34400000000000003,2.3849934181463617,1.7030169133950142,0.871825319642744,1.337255432853706
0.34500000000000003,2.386537182221968,1.7033153126361191,0.871479963692437,1.3381966772477913
0.34600000000000003,2.3880784001496944,1.7036137025788458,0.8711347637215604,1.3391375834452273
0.34700000000000003,2.389617065764671,1.7039120831963392,0.870789719708336,1.3400781505051083
0.34800000000000003,2.391153172912237,1.7042104544617453,0.870444831630936,1.3410183774868671
0.34900000000000003,2.3926867154479665,1.7045088163482107,0.8701000994674828,1.3419582634502767
